  57.2033, -52.1102
  56.5370, -59.6240
  55.8742, -63.9139
  55.2703, -67.6257
  54.7718, -69.7192
  54.2754, -72.2140
  53.8188, -73.9375
  53.4255, -75.1506
  53.0544, -76.3499
  52.6867, -77.1610
  52.3578, -78.1381
  52.0244, -78.8949
  51.7441, -79.1166
  51.4710, -79.8653
  51.1916, -80.5520
  50.9305, -80.9448
  50.6767, -81.2122
  50.4501, -81.4761
  50.2188, -81.6655
  49.9986, -82.0589
  49.7891, -82.2197
  49.5790, -82.3335
  49.3733, -82.6300
  49.1703, -82.6500
  48.9712, -82.8670
  48.7740, -82.8994
  48.5919, -83.0912
  48.4011, -83.1114
  48.2237, -83.2416
  48.0405, -83.1383
  47.8534, -83.3865
  47.6831, -83.3123
  47.5087, -83.2947
  47.3294, -83.2722
  47.1470, -83.4257
  46.9681, -83.3601
  46.7976, -83.3787
  46.6200, -83.2385
  46.4377, -83.2794
  46.2624, -83.1011
  46.0854, -83.1367
  45.9084, -82.8391
  45.7265, -82.8207
  45.5363, -82.7224
  45.3529, -82.5947
  45.1592, -82.5092
  44.9607, -82.0286
  44.7677, -81.8721
  44.5651, -81.6204
  44.3605, -81.4525
  44.1451, -81.1758
  43.9313, -80.9362
  43.7012, -80.4369
  43.4587, -80.0118
  43.2385, -79.7661
  42.9792, -79.0542
  42.7237, -78.4111
  42.4581, -77.7243
  42.1762, -77.1449
  41.8809, -76.0086
  41.5524, -75.2375
  41.2195, -74.1019
  40.8659, -72.9433
  40.4851, -71.2940
  40.0840, -69.5336
  39.6225, -66.7546
  39.1437, -64.0749
  38.6516, -60.3514
  38.0714, -55.6115
  37.4908, -49.7604
  36.9154, -41.9189
  36.3388, -31.7331
  35.8910, -17.6909
  35.6400,  -3.3731
  35.8062,  12.5882
  36.1525,  25.6797
  36.7196,  37.5894
  37.3611,  45.8084
  37.9923,  52.1751
  38.5299,  57.0229
  39.0492,  61.1168
  39.5258,  64.0637
  39.9922,  66.2534
  40.3969,  68.4088
  40.7845,  69.8844
  41.1483,  71.3193
  41.4809,  72.6172
  41.8037,  73.4947
  42.1154,  74.5154
  42.3883,  75.2236
  42.6843,  75.8980
  42.9253,  76.5120
  43.1732,  76.8518
  43.4123,  77.3758
  43.6578,  77.7782
  43.8907,  78.1345
  44.0961,  78.4939
  44.3132,  78.7267
  44.5167,  78.9529
  44.7105,  79.1129
  44.9183,  79.3667
  45.1054,  79.5641
  45.3048,  79.7807
  45.4962,  79.8243
  45.6790,  79.8990
  45.8585,  79.9888
  46.0420,  79.9768
  46.2122,  80.0871
  46.3947,  80.0922
  46.5767,  80.1712
  46.7530,  80.3182
  46.9279,  80.2936
  47.0960,  80.1598
  47.2813,  80.1719
  47.4649,  80.0963
  47.6431,  80.0503
  47.8221,  80.0054
  47.9953,  79.8180
  48.1690,  79.7310
  48.3630,  79.6494
  48.5425,  79.4565
  48.7413,  79.1783
  48.9174,  79.0831
  49.1144,  78.9121
  49.3220,  78.6016
  49.5287,  78.4025
  49.7282,  77.8588
  49.9523,  77.5553
  50.1608,  77.2468
  50.3885,  76.9424
  50.6165,  76.3610
  50.8649,  75.7506
  51.1146,  75.1983
  51.3793,  74.5625
  51.6554,  73.6788
  51.9442,  72.7851
  52.2326,  71.8138
  52.5435,  70.3805
  52.8835,  69.1109
  53.2477,  67.3849
  53.6404,  65.3682
  54.0402,  63.2490
  54.4618,  60.2523
  54.9224,  57.0127
  55.4231,  52.4140
  55.9152,  46.7450
  56.4621,  40.0256
  56.9553,  31.4300
  57.3624,  20.6185
  57.5325,   7.9563
  57.5870,  -5.0577
  57.4021, -18.2638
  57.0616, -29.9886
  56.5320, -38.6881
  56.0292, -46.1664
  55.5176, -51.3875
  54.9931, -56.1552
  54.5750, -60.1220
  54.1200, -63.3657
  53.6903, -65.5022
  53.3184, -67.2877
  52.9500, -68.8832
  52.6241, -70.3179
  52.2973, -71.8373
  51.9916, -72.8909
  51.7135, -73.8908
  51.4358, -74.6670
  51.1708, -75.4297
  50.9173, -75.7187
  50.6721, -76.4137
  50.4421, -77.0141
  50.2106, -77.3604
  49.9916, -77.8068
  49.7777, -78.0908
  49.5723, -78.5463
  49.3614, -78.7227
  49.1729, -78.7668
  48.9764, -79.1138
  48.7725, -79.1845
  48.5844, -79.4577
  48.4114, -79.6604
  48.2223, -79.6568
  48.0479, -79.8752
  47.8613, -79.7765
  47.6807, -79.8275
  47.4981, -79.9767
  47.3353, -80.0448
  47.1481, -80.0295
  46.9814, -79.9887
  46.8066, -79.9213
  46.6261, -79.7707
  46.4507, -79.8809
  46.2749, -79.6864
  46.1048, -79.6415
  45.9201, -79.4955
  45.7456, -79.3793
  45.5506, -79.2342
  45.3689, -79.0245
  45.1831, -78.8725
  44.9938, -78.7373
  44.7968, -78.2870
  44.6009, -77.9098
  44.4065, -77.6397
  44.1872, -77.2730
  43.9836, -76.8175
  43.7636, -76.5174
  43.5448, -75.8030
  43.2873, -75.1863
  43.0506, -74.6185
  42.8012, -73.9287
  42.5428, -73.2511
  42.2677, -71.9528
  41.9896, -70.8962
  41.6996, -69.9014
  41.3833, -68.2562
  41.0537, -66.7330
  40.6832, -64.8087
  40.3408, -62.4171
  39.9304, -59.9546
  39.5353, -56.8017
  39.0956, -52.5572
  38.6395, -47.7645
  38.1859, -41.4974
  37.7705, -34.3044
  37.4210, -25.6161
  37.0507, -15.7366
  36.9819,  -3.9877
  37.0263,   8.1778
  37.2041,  18.9962
  37.5383,  28.2125
  37.9833,  36.3826
  38.4140,  43.0461
  38.8694,  48.6512
  39.3166,  52.7861
  39.7239,  56.4707
  40.1225,  59.3868
  40.5181,  61.8305
  40.8814,  63.7314
  41.2079,  65.5510
  41.5446,  67.3316
  41.8421,  68.4561
  42.1359,  69.6474
  42.4149,  70.5713
  42.6746,  71.2998
  42.9262,  72.1272
  43.1709,  72.7516
  43.4087,  73.5104
  43.6387,  73.9251
  43.8566,  74.5137
  44.0816,  74.9555
  44.2785,  75.2660
  44.4896,  75.6990
  44.6903,  75.9603
  44.8796,  76.2500
  45.0722,  76.5073
  45.2685,  76.7764
  45.4506,  76.8636
  45.6350,  76.9755
  45.8172,  77.1471
  45.9939,  77.2429
  46.1776,  77.3195
  46.3546,  77.5046
  46.5345,  77.5088
  46.6955,  77.5281
  46.8742,  77.5398
  47.0473,  77.5472
  47.2146,  77.4328
  47.3943,  77.4375
  47.5696,  77.3814
  47.7430,  77.2884
  47.9223,  77.1374
  48.1011,  77.0401
  48.2860,  76.8931
  48.4574,  76.6105
  48.6500,  76.5960
  48.8392,  76.3491
  49.0214,  76.0247
  49.2096,  75.7348
  49.4056,  75.4203
  49.6056,  74.9804
  49.8109,  74.5769
  50.0311,  73.9714
  50.2541,  73.6098
  50.4712,  72.9506
  50.7039,  72.3706
  50.9468,  71.5714
  51.1870,  70.7390
  51.4511,  69.8585
  51.7241,  68.9310
  52.0031,  67.6694
  52.3079,  66.5391
  52.6108,  64.9879
  52.9169,  62.9201
  53.2548,  61.0517
  53.6273,  58.2859
  53.9923,  55.4261
  54.3915,  52.1326
  54.8079,  47.8069
  55.1992,  42.8034
  55.6006,  36.3140
  55.9427,  29.2539
  56.2972,  20.5266
  56.5245,  10.9268
  56.5976,   0.3406
  56.5288, -10.1333
  56.3203, -19.5829
  56.0288, -28.3877
  55.6409, -36.3378
  55.2351, -42.5980
  54.8477, -47.5791
  54.4242, -51.3772
  54.0338, -55.2596
  53.6677, -58.3088
  53.3066, -60.6504
  52.9624, -62.8955
  52.6627, -64.7714
  52.3277, -66.0979
  52.0416, -67.5863
  51.7555, -68.8857
  51.4939, -70.0706
  51.2121, -70.9383
  50.9755, -71.6212
  50.7354, -72.3936
  50.5033, -73.0422
  50.2804, -73.6745
  50.0628, -74.1741
  49.8434, -74.6057
  49.6387, -75.0417
  49.4518, -75.2728
  49.2420, -75.6341
  49.0503, -76.0403
  48.8615, -76.2540
  48.6715, -76.4399
  48.4846, -76.7060
  48.3017, -77.0820
  48.1186, -76.9297
  47.9493, -77.0810
  47.7649, -77.2015
  47.5908, -77.3663
  47.4014, -77.4017
  47.2394, -77.3544
  47.0775, -77.2833
  46.9021, -77.2343
  46.7294, -77.3667
  46.5518, -77.2707
  46.3735, -77.1431
  46.2023, -77.1149
