  43.1198,  74.6731
  43.3648,  75.3033
  43.6013,  75.7549
  43.8262,  76.1097
  44.0427,  76.5078
  44.2492,  76.9425
  44.4539,  77.2261
  44.6592,  77.4199
  44.8529,  77.6773
  45.0517,  77.8235
  45.2382,  78.1174
  45.4120,  78.2332
  45.6030,  78.3709
  45.7912,  78.4740
  45.9660,  78.6166
  46.1463,  78.6988
  46.3311,  78.8526
  46.4987,  78.7960
  46.6764,  78.8636
  46.8490,  78.8544
  47.0253,  78.8530
  47.2073,  78.7621
  47.3740,  78.7391
  47.5520,  78.6710
  47.7267,  78.5800
  47.9031,  78.4744
  48.0788,  78.3800
  48.2720,  78.2186
  48.4408,  78.1510
  48.6337,  77.9413
  48.8209,  77.7327
  49.0113,  77.3388
  49.2047,  77.1745
  49.3992,  76.8097
  49.6056,  76.5416
  49.8188,  76.1287
  50.0325,  75.5817
  50.2540,  75.2843
  50.4724,  74.7872
  50.7014,  74.0945
  50.9475,  73.4372
  51.2097,  72.6115
  51.4727,  71.9826
  51.7357,  71.0561
  52.0305,  69.6427
  52.3103,  68.7644
  52.6378,  67.1092
  52.9563,  65.6233
  53.3225,  63.6935
  53.6970,  61.4245
  54.0852,  58.6372
  54.4828,  55.2368
  54.9079,  51.0496
  55.3713,  45.9439
  55.7904,  39.9961
  56.2421,  32.9238
  56.6155,  23.8929
  56.9342,  13.5983
  57.0609,   2.1384
  57.0362,  -9.6314
  56.7890, -21.0082
  56.4110, -30.4818
  55.9847, -38.0517
  55.5394, -44.7541
  55.1027, -50.1399
  54.6585, -54.3463
  54.2144, -57.7973
  53.8136, -60.7926
  53.4375, -63.2279
  53.0814, -65.2377
  52.7574, -66.8986
  52.4175, -68.6414
  52.1329, -69.6372
  51.8241, -70.7133
  51.5577, -71.9359
  51.2913, -72.5343
  51.0445, -73.3529
  50.7990, -73.9581
  50.5589, -74.6455
  50.3259, -75.1942
  50.1107, -75.6521
  49.8829, -76.1198
  49.6756, -76.2165
  49.4797, -76.8271
  49.2793, -77.2611
  49.0789, -77.4085
  48.8854, -77.5901
  48.7048, -77.7827
  48.5181, -78.0522
  48.3298, -78.1796
  48.1470, -78.3526
  47.9697, -78.3606
  47.7927, -78.3844
  47.6131, -78.5814
  47.4453, -78.5672
  47.2646, -78.5704
  47.0939, -78.6289
  46.9118, -78.5739
  46.7478, -78.5322
  46.5683, -78.5702
  46.4049, -78.4047
  46.2281, -78.2439
  46.0394, -78.1339
  45.8604, -78.0811
  45.6796, -77.8991
  45.4959, -77.7572
  45.3110, -77.6221
  45.1303, -77.1949
  44.9343, -76.9749
